Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,CVSS v3.0 Base Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"99364","","","None","10.46.254.48","tcp","445","Microsoft .NET Security Rollup Enumeration","This plugin enumerates installed Microsoft .NET security rollups.","Nessus was able to enumerate the Microsoft .NET security rollups
installed on the remote Windows host.","n/a","http://www.nessus.org/u?662e30c9","
Nessus detected 2 installs of Microsoft .NET Framework:

  Path                          : C:\Windows\Microsoft.NET\Framework\v2.0.50727\system.security.dll
  Version                       : 2.0.50727.8953
  .NET Version                  : 3.5
  Associated KB                 : 4580346
  Latest effective update level : 10_2020

  Path                          : C:\Windows\Microsoft.NET\Framework\v4.0.30319\system.security.dll
  Version                       : 4.7.3701.0
  .NET Version                  : 4.6.2
  Associated KB                 : 4571694
  Latest effective update level : 10_2020
","","None","","","","2017/04/14","2024/10/11","","",""
"100574","","","None","10.46.254.48","tcp","445","Tenable Nessus Agent Installed (Windows)","Tenable Nessus Agent is installed on the remote Windows host.","Tenable Nessus Agent is installed on the remote Windows host.","n/a","https://www.tenable.com/products/nessus/nessus-agents","
  Path     : C:\Program Files\Tenable\Nessus Agent
  Version  : 8.3.0
  Agent ID : ccb1061b-fbe5-4a84-a50d-da7c0af23ea6
","","None","","IAVT:0001-T-0768","","2017/06/01","2024/10/10","","",""
"100871","","","None","10.46.254.48","tcp","445","Microsoft Windows SMB Versions Supported (remote check)","It was possible to obtain information about the version of SMB running
on the remote host.","Nessus was able to obtain the version of SMB running on the remote
host by sending an authentication request to port 139 or 445.

Note that this plugin is a remote check and does not work on agents.","n/a","","
The remote host supports the following versions of SMB :
  SMBv2
","","None","","","","2017/06/19","2019/11/22","","",""
"103871","","","None","10.46.254.48","tcp","445","Microsoft Windows Network Adapters","Identifies the network adapters installed on the remote host.","Using the supplied credentials, this plugin enumerates and reports
the installed network adapters on the remote Windows host.","Make sure that all of the installed network adapters agrees with your
organization's acceptable use and security policies.","","Network Adapter Driver Description : Intel(R) I210 Gigabit Network Connection
Network Adapter Driver Version     : 12.15.22.6

Network Adapter Driver Description : Intel(R) Ethernet Connection (2) I219-V
Network Adapter Driver Version     : 12.15.22.6

","","None","","IAVT:0001-T-0758","","2017/10/17","2022/02/01","","",""
"104743","","6.1","Medium","10.46.254.48","tcp","3389","TLS Version 1.0 Protocol Detection","The remote service encrypts traffic using an older version of TLS.","The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a
number of cryptographic design flaws. Modern implementations of TLS 1.0
mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are
designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that aren’t enabled for TLS 1.2
and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30,
2018, except for POS POI terminals (and the SSL/TLS termination
points to which they connect) that can be verified as not being
susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00","TLSv1 is enabled and the server supports at least one cipher.","6.5","Medium","","CWE:327","","2017/11/22","2023/04/19","","",""
"106716","","","None","10.46.254.48","tcp","445","Microsoft Windows SMB2 and SMB3 Dialects Supported (remote check)","It was possible to obtain information about the dialects of SMB2 and SMB3 available
on the remote host.","Nessus was able to obtain the set of SMB2 and SMB3 dialects running on the remote
host by sending an authentication request to port 139 or 445.","n/a","","
The remote host supports the following SMB dialects :
	_version_  _introduced in windows version_
	2.0.2      Windows 2008  
	2.1        Windows 7     
	3.0        Windows 8     
	3.0.2      Windows 8.1   
	3.1.1      Windows 10    

The remote host does NOT support the following SMB dialects :
	_version_  _introduced in windows version_
	2.2.2      Windows 8 Beta
	2.2.4      Windows 8 Beta
	3.1        Windows 10    
","","None","","","","2018/02/09","2020/03/11","","",""
"117887","","","None","10.46.254.48","tcp","445","OS Security Patch Assessment Available","Nessus was able to log in to the remote host using the provided
credentials and enumerate OS security patch levels.","Nessus was able to determine OS security patch levels by logging
into the remote host and running commands to determine the version
of the operating system and its components.  The remote host was
identified as an operating system or device that Nessus supports for
patch and update assessment.  The necessary information was obtained
to perform these checks.","n/a","","OS Security Patch Assessment is available.

Account  : iacs.wlds\auditor
Protocol : SMB
","","None","","IAVB:0001-B-0516","","2018/10/02","2021/07/12","","",""
"121010","","","None","10.46.254.48","tcp","3389","TLS Version 1.1 Protocol Detection","The remote service encrypts traffic using an older version of TLS.","The remote service accepts connections encrypted using TLS 1.1.
TLS 1.1 lacks support for current and recommended cipher suites.
Ciphers that support encryption before MAC computation, and
authenticated encryption modes such as GCM cannot be used with
TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 
and higher will no longer function properly with major web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00
http://www.nessus.org/u?c8ae820d","TLSv1.1 is enabled and the server supports at least one cipher.","","None","","CWE:327","","2019/01/08","2023/04/19","","",""
"124366","","","None","10.46.254.48","tcp","445","Trellix Endpoint Security and Module Detection","A security application is installed on the remote Windows host.","Trellix Endpoint Security (formerly McAfee), a security application with multiple 
optional modules, is installed on the remote Windows host.","n/a","https://www.trellix.com/platform/endpoint-security/","
  Path                                : C:\Program Files\McAfee\Endpoint Security\
  Version                             : 10.7.0.1675
  Agent Version                       : 5.7.6.251
  Autoupdate enabled                  : yes
  Firewall Version                    : 10.7.0.1198
  Full Version                        : McAfee Endpoint Security Platform (10.7.0.1675)
  Running                             : yes
  Threat Prevention V3 DAT (expected) : 5600
  Threat Prevention V3 DAT (local)    : 5706.0
  Threat Prevention Version           : 10.7.0.1705
","","None","","IAVT:0001-T-0878","","2019/04/29","2024/10/16","","",""
"125835","","","None","10.46.254.48","tcp","0","Microsoft Remote Desktop Connection Installed","A graphical interface connection utility is installed on the remote Windows host","Microsoft Remote Desktop Connection (also known as Remote Desktop Protocol or 
Terminal Services Client) is installed on the remote Windows host.","n/a","http://www.nessus.org/u?1c33f0e7","
  Path    : C:\Windows\\System32\\mstsc.exe
  Version : 10.0.14393.4169
","","None","","","","2019/06/12","2022/10/10","","",""
"126527","","","None","10.46.254.48","tcp","0","Microsoft Windows SAM user enumeration","Nessus was able to enumerate domain users from the local SAM.","Using the domain security identifier (SID), Nessus was able to
enumerate the domain users on the remote Windows system using
the Security Accounts Manager.","n/a","","  - CISADMIN (id S-1-5-21-2997017474-3507375325-500, Administrator account, Built-in account for administering the computer/domain)
  - CISGUEST (id S-1-5-21-2997017474-3507375325-501, Guest account, Built-in account for guest access to the computer/domain)
  - DefaultAccount (id S-1-5-21-2997017474-3507375325-503, A user account managed by the system.)
  - defaultuser0 (id S-1-5-21-2997017474-3507375325-1000)
","","None","","","","2019/07/08","2023/01/20","","",""
"130590","","","None","10.46.254.48","tcp","0","Apache Tomcat Installed (Windows)","Apache Tomcat is installed on the remote Windows host.","Apache Tomcat, a web server, was found on the remote Windows host.","n/a","https://tomcat.apache.org/","
  Path    : C:\IACS\server\apache-tomcat-9.0.54\bin\Tomcat9.exe
  Version : 9.0.54
  Product : Apache Tomcat
","","None","","IAVT:0001-T-0535","","2019/11/06","2024/10/10","","",""
"132101","CVE-2017-5715","5.4","Medium","10.46.254.48","tcp","445","Windows Speculative Execution Configuration Check","The remote host has not properly mitigated a series of speculative
execution vulnerabilities.","The remote host has not properly mitigated a series of known
speculative execution vulnerabilities. It, therefore, may be affected
by :
  - Branch Target Injection (BTI) (CVE-2017-5715)
  - Bounds Check Bypass (BCB) (CVE-2017-5753)
  - Rogue Data Cache Load (RDCL) (CVE-2017-5754)
  - Rogue System Register Read (RSRE) (CVE-2018-3640)
  - Speculative Store Bypass (SSB) (CVE-2018-3639)
  - L1 Terminal Fault (L1TF) (CVE-2018-3615, CVE-2018-3620, CVE-2018-3646)
  - Microarchitectural Data Sampling Uncacheable Memory (MDSUM) (CVE-2019-11091)
  - Microarchitectural Store Buffer Data Sampling (MSBDS) (CVE-2018-12126)
  - Microarchitectural Load Port Data Sampling (MLPDS) (CVE-2018-12127)
  - Microarchitectural Fill Buffer Data Sampling (MFBDS) (CVE-2018-12130)
  - TSX Asynchronous Abort (TAA) (CVE-2019-11135)","Apply vendor recommended settings.","http://www.nessus.org/u?8902cebb
http://www.nessus.org/u?6a005ed4","Current Settings:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: Not Set
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: Not Set

-----------------------------------

Recommended Settings 1:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000008 (8)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5754, CVE-2018-3639
  Note: Remaining protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 2:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000048 (72)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading enabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 3:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00002048 (8264)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading disabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.
","6.5","Medium","102371;102378;104232;105080;108330","CEA-ID:CEA-2019-0547;CEA-ID:CEA-2019-0324","","2019/12/18","2024/09/03","","","true"
"132101","CVE-2017-5753","5.4","Medium","10.46.254.48","tcp","445","Windows Speculative Execution Configuration Check","The remote host has not properly mitigated a series of speculative
execution vulnerabilities.","The remote host has not properly mitigated a series of known
speculative execution vulnerabilities. It, therefore, may be affected
by :
  - Branch Target Injection (BTI) (CVE-2017-5715)
  - Bounds Check Bypass (BCB) (CVE-2017-5753)
  - Rogue Data Cache Load (RDCL) (CVE-2017-5754)
  - Rogue System Register Read (RSRE) (CVE-2018-3640)
  - Speculative Store Bypass (SSB) (CVE-2018-3639)
  - L1 Terminal Fault (L1TF) (CVE-2018-3615, CVE-2018-3620, CVE-2018-3646)
  - Microarchitectural Data Sampling Uncacheable Memory (MDSUM) (CVE-2019-11091)
  - Microarchitectural Store Buffer Data Sampling (MSBDS) (CVE-2018-12126)
  - Microarchitectural Load Port Data Sampling (MLPDS) (CVE-2018-12127)
  - Microarchitectural Fill Buffer Data Sampling (MFBDS) (CVE-2018-12130)
  - TSX Asynchronous Abort (TAA) (CVE-2019-11135)","Apply vendor recommended settings.","http://www.nessus.org/u?8902cebb
http://www.nessus.org/u?6a005ed4","Current Settings:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: Not Set
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: Not Set

-----------------------------------

Recommended Settings 1:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000008 (8)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5754, CVE-2018-3639
  Note: Remaining protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 2:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000048 (72)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading enabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 3:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00002048 (8264)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading disabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.
","6.5","Medium","102371;102378;104232;105080;108330","CEA-ID:CEA-2019-0547;CEA-ID:CEA-2019-0324","","2019/12/18","2024/09/03","","","true"
"132101","CVE-2017-5754","5.4","Medium","10.46.254.48","tcp","445","Windows Speculative Execution Configuration Check","The remote host has not properly mitigated a series of speculative
execution vulnerabilities.","The remote host has not properly mitigated a series of known
speculative execution vulnerabilities. It, therefore, may be affected
by :
  - Branch Target Injection (BTI) (CVE-2017-5715)
  - Bounds Check Bypass (BCB) (CVE-2017-5753)
  - Rogue Data Cache Load (RDCL) (CVE-2017-5754)
  - Rogue System Register Read (RSRE) (CVE-2018-3640)
  - Speculative Store Bypass (SSB) (CVE-2018-3639)
  - L1 Terminal Fault (L1TF) (CVE-2018-3615, CVE-2018-3620, CVE-2018-3646)
  - Microarchitectural Data Sampling Uncacheable Memory (MDSUM) (CVE-2019-11091)
  - Microarchitectural Store Buffer Data Sampling (MSBDS) (CVE-2018-12126)
  - Microarchitectural Load Port Data Sampling (MLPDS) (CVE-2018-12127)
  - Microarchitectural Fill Buffer Data Sampling (MFBDS) (CVE-2018-12130)
  - TSX Asynchronous Abort (TAA) (CVE-2019-11135)","Apply vendor recommended settings.","http://www.nessus.org/u?8902cebb
http://www.nessus.org/u?6a005ed4","Current Settings:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: Not Set
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: Not Set

-----------------------------------

Recommended Settings 1:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000008 (8)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5754, CVE-2018-3639
  Note: Remaining protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 2:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000048 (72)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading enabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 3:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00002048 (8264)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading disabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.
","6.5","Medium","102371;102378;104232;105080;108330","CEA-ID:CEA-2019-0547;CEA-ID:CEA-2019-0324","","2019/12/18","2024/09/03","","","true"
"132101","CVE-2018-12126","5.4","Medium","10.46.254.48","tcp","445","Windows Speculative Execution Configuration Check","The remote host has not properly mitigated a series of speculative
execution vulnerabilities.","The remote host has not properly mitigated a series of known
speculative execution vulnerabilities. It, therefore, may be affected
by :
  - Branch Target Injection (BTI) (CVE-2017-5715)
  - Bounds Check Bypass (BCB) (CVE-2017-5753)
  - Rogue Data Cache Load (RDCL) (CVE-2017-5754)
  - Rogue System Register Read (RSRE) (CVE-2018-3640)
  - Speculative Store Bypass (SSB) (CVE-2018-3639)
  - L1 Terminal Fault (L1TF) (CVE-2018-3615, CVE-2018-3620, CVE-2018-3646)
  - Microarchitectural Data Sampling Uncacheable Memory (MDSUM) (CVE-2019-11091)
  - Microarchitectural Store Buffer Data Sampling (MSBDS) (CVE-2018-12126)
  - Microarchitectural Load Port Data Sampling (MLPDS) (CVE-2018-12127)
  - Microarchitectural Fill Buffer Data Sampling (MFBDS) (CVE-2018-12130)
  - TSX Asynchronous Abort (TAA) (CVE-2019-11135)","Apply vendor recommended settings.","http://www.nessus.org/u?8902cebb
http://www.nessus.org/u?6a005ed4","Current Settings:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: Not Set
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: Not Set

-----------------------------------

Recommended Settings 1:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000008 (8)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5754, CVE-2018-3639
  Note: Remaining protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 2:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000048 (72)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading enabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 3:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00002048 (8264)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading disabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.
","6.5","Medium","102371;102378;104232;105080;108330","CEA-ID:CEA-2019-0547;CEA-ID:CEA-2019-0324","","2019/12/18","2024/09/03","","","true"
"132101","CVE-2018-12127","5.4","Medium","10.46.254.48","tcp","445","Windows Speculative Execution Configuration Check","The remote host has not properly mitigated a series of speculative
execution vulnerabilities.","The remote host has not properly mitigated a series of known
speculative execution vulnerabilities. It, therefore, may be affected
by :
  - Branch Target Injection (BTI) (CVE-2017-5715)
  - Bounds Check Bypass (BCB) (CVE-2017-5753)
  - Rogue Data Cache Load (RDCL) (CVE-2017-5754)
  - Rogue System Register Read (RSRE) (CVE-2018-3640)
  - Speculative Store Bypass (SSB) (CVE-2018-3639)
  - L1 Terminal Fault (L1TF) (CVE-2018-3615, CVE-2018-3620, CVE-2018-3646)
  - Microarchitectural Data Sampling Uncacheable Memory (MDSUM) (CVE-2019-11091)
  - Microarchitectural Store Buffer Data Sampling (MSBDS) (CVE-2018-12126)
  - Microarchitectural Load Port Data Sampling (MLPDS) (CVE-2018-12127)
  - Microarchitectural Fill Buffer Data Sampling (MFBDS) (CVE-2018-12130)
  - TSX Asynchronous Abort (TAA) (CVE-2019-11135)","Apply vendor recommended settings.","http://www.nessus.org/u?8902cebb
http://www.nessus.org/u?6a005ed4","Current Settings:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: Not Set
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: Not Set

-----------------------------------

Recommended Settings 1:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000008 (8)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5754, CVE-2018-3639
  Note: Remaining protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 2:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000048 (72)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading enabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 3:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00002048 (8264)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading disabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.
","6.5","Medium","102371;102378;104232;105080;108330","CEA-ID:CEA-2019-0547;CEA-ID:CEA-2019-0324","","2019/12/18","2024/09/03","","","true"
"132101","CVE-2018-12130","5.4","Medium","10.46.254.48","tcp","445","Windows Speculative Execution Configuration Check","The remote host has not properly mitigated a series of speculative
execution vulnerabilities.","The remote host has not properly mitigated a series of known
speculative execution vulnerabilities. It, therefore, may be affected
by :
  - Branch Target Injection (BTI) (CVE-2017-5715)
  - Bounds Check Bypass (BCB) (CVE-2017-5753)
  - Rogue Data Cache Load (RDCL) (CVE-2017-5754)
  - Rogue System Register Read (RSRE) (CVE-2018-3640)
  - Speculative Store Bypass (SSB) (CVE-2018-3639)
  - L1 Terminal Fault (L1TF) (CVE-2018-3615, CVE-2018-3620, CVE-2018-3646)
  - Microarchitectural Data Sampling Uncacheable Memory (MDSUM) (CVE-2019-11091)
  - Microarchitectural Store Buffer Data Sampling (MSBDS) (CVE-2018-12126)
  - Microarchitectural Load Port Data Sampling (MLPDS) (CVE-2018-12127)
  - Microarchitectural Fill Buffer Data Sampling (MFBDS) (CVE-2018-12130)
  - TSX Asynchronous Abort (TAA) (CVE-2019-11135)","Apply vendor recommended settings.","http://www.nessus.org/u?8902cebb
http://www.nessus.org/u?6a005ed4","Current Settings:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: Not Set
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: Not Set

-----------------------------------

Recommended Settings 1:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000008 (8)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5754, CVE-2018-3639
  Note: Remaining protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 2:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00000048 (72)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading enabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.

-----------------------------------

Recommended Settings 3:
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverrideMask: 0x00000003 (3)
  - SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management\
    FeatureSettingsOverride: 0x00002048 (8264)
  CVEs Covered:
    CVE-2017-5715, CVE-2017-5753, CVE-2017-5754, CVE-2018-3615, CVE-2018-3620,
    CVE-2018-3639, CVE-2018-3646, CVE-2018-11091, CVE-2018-12126, CVE-2018-12127,
    CVE-2018-12130, CVE-2019-11135
  Note: Hyper-Threading disabled.
  Note: Most protections enabled by default on clients. Required for CVE-2018-3639.
","6.5","Medium","102371;102378;104232;105080;108330","CEA-ID:CEA-2019-0547;CEA-ID:CEA-2019-0324","","2019/12/18","2024/09/03","","","true"
